"cntry","happy","health","brncntr","gndr","agea"
"HR",8,1,"Nacido en el país","Hombre",48
"HR",5,4,"Nacido en el país","Hombre",21
"HR",7,2,"Nacido en el país","Hombre",52
"HR",7,2,"Nacido en el país","Hombre",41
"HR",8,1,"Nacido en el país","Hombre",35
"HR",8,4,"Nacido en el país","Mujer",77
"HR",8,1,"Nacido en el país","Mujer",65
"HR",3,3,"Nacido en el país","Mujer",64
"HR",5,4,"Nacido en el país","Mujer",81
"HR",5,2,"No nacido en el país","Hombre",70
"HR",5,1,"Nacido en el país","Hombre",NA
"HR",5,2,"Nacido en el país","Hombre",58
"HR",6,1,"Nacido en el país","Hombre",41
"HR",7,1,"Nacido en el país","Hombre",45
"HR",7,3,"Nacido en el país","Mujer",59
"HR",8,2,"Nacido en el país","Hombre",65
"HR",8,2,"Nacido en el país","Mujer",48
"HR",8,1,"Nacido en el país","Hombre",61
"HR",10,1,"Nacido en el país","Mujer",46
"HR",7,3,"Nacido en el país","Hombre",57
"HR",6,5,"Nacido en el país","Mujer",90
"HR",10,1,"Nacido en el país","Hombre",27
"HR",9,1,"Nacido en el país","Mujer",32
"HR",9,2,"Nacido en el país","Mujer",48
"HR",9,1,"Nacido en el país","Hombre",67
"HR",4,5,"Nacido en el país","Hombre",84
"HR",7,2,"Nacido en el país","Mujer",41
"HR",7,2,"Nacido en el país","Mujer",45
"HR",7,2,"Nacido en el país","Hombre",66
"HR",4,2,"No nacido en el país","Mujer",55
"HR",6,2,"No nacido en el país","Mujer",60
"HR",8,1,"Nacido en el país","Hombre",33
"HR",8,3,"Nacido en el país","Mujer",49
"HR",8,2,"Nacido en el país","Mujer",47
"HR",5,5,"Nacido en el país","Mujer",76
"HR",8,1,"Nacido en el país","Mujer",22
"HR",8,3,"Nacido en el país","Mujer",80
"HR",10,1,"Nacido en el país","Hombre",18
"HR",9,2,"Nacido en el país","Mujer",NA
"HR",9,3,"Nacido en el país","Mujer",59
"HR",7,2,"Nacido en el país","Hombre",79
"HR",7,2,"Nacido en el país","Hombre",56
"HR",10,1,"Nacido en el país","Hombre",54
"HR",9,3,"Nacido en el país","Mujer",63
"HR",9,3,"Nacido en el país","Mujer",24
"HR",8,2,"No nacido en el país","Hombre",61
"HR",9,2,"Nacido en el país","Mujer",55
"HR",10,2,"Nacido en el país","Mujer",39
"HR",7,2,"Nacido en el país","Hombre",60
"HR",7,2,"No nacido en el país","Mujer",68
"HR",8,2,"Nacido en el país","Mujer",66
"HR",8,1,"Nacido en el país","Hombre",31
"HR",9,1,"Nacido en el país","Hombre",38
"HR",10,3,"Nacido en el país","Mujer",49
"HR",10,3,"Nacido en el país","Mujer",53
"HR",8,1,"No nacido en el país","Mujer",28
"HR",8,1,"Nacido en el país","Mujer",21
"HR",5,2,"Nacido en el país","Hombre",39
"HR",7,2,"Nacido en el país","Hombre",30
"HR",7,3,"Nacido en el país","Hombre",45
"HR",10,1,"Nacido en el país","Hombre",19
"HR",5,4,"No nacido en el país","Hombre",44
"HR",9,1,"Nacido en el país","Mujer",72
"HR",6,3,"Nacido en el país","Mujer",68
"HR",10,3,"Nacido en el país","Hombre",73
"HR",7,1,"Nacido en el país","Hombre",36
"HR",10,1,"Nacido en el país","Mujer",40
"HR",6,2,"Nacido en el país","Mujer",23
"HR",10,2,"Nacido en el país","Mujer",46
"HR",10,2,"Nacido en el país","Hombre",28
"HR",10,2,"No nacido en el país","Mujer",53
"HR",7,3,"Nacido en el país","Hombre",72
"HR",9,2,"Nacido en el país","Hombre",59
"HR",7,1,"Nacido en el país","Mujer",20
"HR",8,2,"Nacido en el país","Mujer",45
"HR",8,2,"Nacido en el país","Mujer",56
"HR",9,1,"Nacido en el país","Hombre",33
"HR",5,2,"Nacido en el país","Mujer",80
"HU",6,1,"Nacido en el país","Mujer",24
"HU",5,4,"Nacido en el país","Hombre",68
"HU",6,2,"Nacido en el país","Mujer",57
"HU",8,2,"Nacido en el país","Hombre",28
"HU",6,2,"Nacido en el país","Mujer",53
"HU",8,2,"Nacido en el país","Mujer",53
"HU",8,3,"Nacido en el país","Mujer",83
"HU",8,1,"Nacido en el país","Mujer",67
"HU",7,3,"Nacido en el país","Hombre",49
"HU",9,2,"Nacido en el país","Mujer",46
"HU",6,2,"Nacido en el país","Mujer",65
"HU",4,2,"Nacido en el país","Mujer",50
"HU",7,2,"Nacido en el país","Mujer",67
"HU",6,2,"Nacido en el país","Mujer",44
"HU",6,2,"Nacido en el país","Mujer",NA
"HU",5,2,"Nacido en el país","Mujer",86
"HU",2,2,"Nacido en el país","Mujer",44
"HU",8,1,"Nacido en el país","Hombre",53
"HU",8,1,"Nacido en el país","Hombre",25
"HU",6,2,"Nacido en el país","Mujer",NA
"HU",6,4,"Nacido en el país","Hombre",67
"HU",4,4,"Nacido en el país","Hombre",51
"HU",8,2,"Nacido en el país","Hombre",60
"HU",7,2,"Nacido en el país","Mujer",54
"HU",6,2,"Nacido en el país","Mujer",43
"HU",9,1,"Nacido en el país","Mujer",44
"HU",8,3,"Nacido en el país","Mujer",74
"HU",10,2,"Nacido en el país","Mujer",28
"HU",7,2,"Nacido en el país","Mujer",69
"HU",8,1,"Nacido en el país","Hombre",19
"HU",10,3,"Nacido en el país","Hombre",66
"HU",9,2,"Nacido en el país","Hombre",31
"HU",7,3,"Nacido en el país","Mujer",36
"HU",8,3,"Nacido en el país","Mujer",50
"HU",10,1,"Nacido en el país","Mujer",24
"HU",8,2,"Nacido en el país","Mujer",37
"HU",6,2,"Nacido en el país","Mujer",34
"HU",9,2,"Nacido en el país","Mujer",58
"HU",2,5,"Nacido en el país","Hombre",56
"HU",9,1,"Nacido en el país","Mujer",21
"HU",8,2,"Nacido en el país","Hombre",71
"HU",5,3,"Nacido en el país","Hombre",NA
"HU",5,2,"Nacido en el país","Hombre",73
"HU",8,2,"Nacido en el país","Mujer",74
"HU",7,1,"Nacido en el país","Mujer",34
"HU",5,3,"Nacido en el país","Hombre",66
"HU",5,2,"Nacido en el país","Hombre",53
"HU",8,2,"Nacido en el país","Hombre",49
"HU",7,1,"Nacido en el país","Mujer",57
"HU",8,1,"Nacido en el país","Mujer",24
"HU",8,3,"Nacido en el país","Mujer",57
"HU",6,2,"Nacido en el país","Hombre",48
"HU",5,2,"Nacido en el país","Hombre",50
"HU",10,1,"Nacido en el país","Hombre",21
"HU",8,3,"Nacido en el país","Mujer",60
"HU",8,2,"Nacido en el país","Mujer",53
"HU",10,1,"Nacido en el país","Hombre",46
"HU",6,4,"Nacido en el país","Mujer",85
"HU",6,2,"Nacido en el país","Mujer",79
"HU",9,4,"Nacido en el país","Hombre",57
"HU",7,2,"Nacido en el país","Hombre",61
"HU",7,2,"Nacido en el país","Mujer",50
"HU",10,3,"Nacido en el país","Hombre",45
"HU",9,2,"Nacido en el país","Mujer",40
"HU",8,1,"Nacido en el país","Mujer",27
"HU",7,2,"Nacido en el país","Mujer",32
"HU",8,3,"No nacido en el país","Mujer",87
"HU",10,2,"Nacido en el país","Mujer",48
"HU",6,3,"Nacido en el país","Hombre",75
"HU",4,4,"Nacido en el país","Hombre",68
"HU",6,2,"Nacido en el país","Hombre",22
"HU",4,4,"Nacido en el país","Mujer",79
"HU",8,1,"Nacido en el país","Mujer",38
"HU",8,2,"Nacido en el país","Mujer",56
"HU",7,3,"Nacido en el país","Hombre",78
"HU",7,2,"Nacido en el país","Mujer",62
"HU",6,3,"Nacido en el país","Hombre",66
"HU",8,1,"Nacido en el país","Hombre",32
"HU",6,2,"Nacido en el país","Mujer",61
"HU",8,1,"Nacido en el país","Hombre",17
"HU",8,2,"Nacido en el país","Hombre",79
"HU",7,2,"Nacido en el país","Hombre",52
"HU",8,1,"Nacido en el país","Hombre",NA
"HU",7,2,"Nacido en el país","Mujer",31
"HU",8,1,"Nacido en el país","Hombre",21
"HU",10,1,"Nacido en el país","Hombre",21
"HU",7,1,"Nacido en el país","Hombre",46
"HU",8,2,"Nacido en el país","Mujer",74
"HU",10,1,"Nacido en el país","Mujer",NA
"HU",7,3,"Nacido en el país","Mujer",73
"HU",7,2,"Nacido en el país","Hombre",53
"HU",6,3,"Nacido en el país","Hombre",73
"HU",6,2,"Nacido en el país","Hombre",41
"HU",7,2,"Nacido en el país","Hombre",71
"HU",10,2,"Nacido en el país","Hombre",78
"HU",5,3,"Nacido en el país","Mujer",63
"HU",6,3,"Nacido en el país","Hombre",54
"HU",10,3,"Nacido en el país","Mujer",35
"HU",8,2,"Nacido en el país","Hombre",NA
"HU",8,2,"Nacido en el país","Mujer",58
"HU",10,2,"Nacido en el país","Hombre",62
"HU",3,2,"Nacido en el país","Mujer",38
"HU",10,1,"Nacido en el país","Mujer",39
"HU",3,4,"Nacido en el país","Mujer",78
"HU",7,2,"Nacido en el país","Mujer",79
"HU",7,1,"Nacido en el país","Mujer",35
"HU",5,5,"Nacido en el país","Mujer",58
"HU",5,2,"Nacido en el país","Mujer",24
"HU",5,2,"Nacido en el país","Mujer",66
"HU",8,1,"Nacido en el país","Hombre",38
"HU",5,3,"Nacido en el país","Hombre",60
"HU",10,2,"No nacido en el país","Mujer",41
"HU",8,2,"Nacido en el país","Hombre",25
"HU",8,1,"Nacido en el país","Hombre",60
"HU",10,2,"Nacido en el país","Mujer",65
"HU",8,2,"Nacido en el país","Mujer",77
"HU",8,2,"Nacido en el país","Hombre",42
"HU",7,3,"Nacido en el país","Hombre",53
"HU",7,1,"Nacido en el país","Hombre",48
"HU",5,1,"Nacido en el país","Mujer",24
"HU",9,1,"Nacido en el país","Hombre",32
"HU",8,2,"Nacido en el país","Hombre",28
"HU",6,2,"Nacido en el país","Hombre",32
"HU",10,2,"Nacido en el país","Hombre",48
"HU",6,2,"Nacido en el país","Mujer",51
"HU",7,2,"Nacido en el país","Hombre",54
"HU",4,2,"Nacido en el país","Mujer",58
"HU",8,2,"Nacido en el país","Mujer",56
"HU",4,2,"Nacido en el país","Hombre",69
"HU",6,3,"Nacido en el país","Hombre",NA
"HU",10,1,"Nacido en el país","Mujer",41
"HU",9,1,"Nacido en el país","Mujer",48
"HU",7,2,"Nacido en el país","Hombre",69
"HU",9,2,"Nacido en el país","Mujer",79
"HU",8,2,"Nacido en el país","Mujer",48
"HU",5,4,"Nacido en el país","Hombre",78
"HU",8,1,"Nacido en el país","Hombre",21
"HU",7,1,"Nacido en el país","Mujer",72
"HU",8,2,"Nacido en el país","Hombre",40
"HU",10,3,"Nacido en el país","Hombre",51
"HU",7,3,"Nacido en el país","Mujer",24
"HU",10,1,"Nacido en el país","Mujer",21
"HU",8,1,"Nacido en el país","Mujer",33
"HU",8,2,"Nacido en el país","Mujer",47
"HU",8,1,"Nacido en el país","Mujer",48
"HU",7,3,"Nacido en el país","Mujer",78
"HU",7,2,"Nacido en el país","Mujer",38
"HU",10,4,"Nacido en el país","Mujer",57
"HU",9,1,"No nacido en el país","Mujer",48
"HU",8,1,"Nacido en el país","Mujer",19
"HU",8,2,"Nacido en el país","Hombre",58
"HU",5,2,"Nacido en el país","Mujer",20
"HU",8,3,"Nacido en el país","Hombre",74
"HU",7,2,"Nacido en el país","Hombre",47
"HU",6,2,"Nacido en el país","Mujer",82
"HU",5,1,"Nacido en el país","Hombre",28
"HU",5,2,"Nacido en el país","Hombre",33
"HU",8,3,"Nacido en el país","Hombre",73
"HU",10,2,"Nacido en el país","Hombre",58
"HU",10,1,"Nacido en el país","Mujer",19
"HU",8,1,"Nacido en el país","Hombre",17
"HU",6,1,"Nacido en el país","Mujer",51
"HU",9,1,"Nacido en el país","Mujer",63
"HU",8,2,"Nacido en el país","Mujer",38
"HU",10,3,"Nacido en el país","Mujer",73
"HU",8,2,"Nacido en el país","Mujer",41
"HU",8,2,"Nacido en el país","Mujer",58
"HU",5,3,"Nacido en el país","Mujer",74
"HU",8,3,"Nacido en el país","Mujer",48
"HU",5,2,"Nacido en el país","Mujer",35
"HU",6,2,"Nacido en el país","Hombre",46
"HU",8,2,"Nacido en el país","Hombre",29
"HU",5,2,"Nacido en el país","Mujer",38
"HU",6,1,"Nacido en el país","Mujer",36
"HU",7,2,"Nacido en el país","Mujer",52
"HU",9,3,"Nacido en el país","Hombre",61
"HU",7,2,"Nacido en el país","Mujer",25
"HU",9,2,"Nacido en el país","Mujer",55
"HU",10,1,"Nacido en el país","Mujer",18
"HU",7,2,"Nacido en el país","Hombre",48
"HU",9,1,"Nacido en el país","Hombre",64
"HU",9,2,"Nacido en el país","Mujer",80
"HU",6,3,"Nacido en el país","Hombre",66
"HU",6,2,"Nacido en el país","Hombre",56
"HU",7,2,"Nacido en el país","Hombre",41
"HU",6,3,"Nacido en el país","Hombre",36
"HU",6,2,"Nacido en el país","Hombre",48
"HU",7,1,"Nacido en el país","Mujer",24
"HU",7,2,"Nacido en el país","Mujer",48
"HU",9,1,"Nacido en el país","Hombre",17
"HU",6,2,"Nacido en el país","Hombre",38
"HU",5,3,"Nacido en el país","Mujer",68
"HU",10,1,"Nacido en el país","Mujer",34
"HU",10,1,"Nacido en el país","Mujer",19
"HU",7,3,"Nacido en el país","Mujer",86
"HU",10,1,"Nacido en el país","Hombre",19
"HU",4,3,"Nacido en el país","Mujer",57
"HU",7,2,"Nacido en el país","Mujer",68
"HU",8,3,"Nacido en el país","Hombre",75
"HU",9,1,"Nacido en el país","Hombre",48
"HU",10,4,"Nacido en el país","Hombre",65
"HU",8,2,"Nacido en el país","Mujer",71
"HU",5,2,"Nacido en el país","Mujer",80
"HU",8,2,"Nacido en el país","Mujer",19
"HU",8,1,"Nacido en el país","Hombre",70
"HU",7,2,"Nacido en el país","Mujer",36
"HU",8,1,"Nacido en el país","Mujer",34
"HU",6,2,"Nacido en el país","Mujer",67
"HU",6,3,"Nacido en el país","Mujer",57
"HU",9,2,"Nacido en el país","Mujer",NA
"HU",6,2,"Nacido en el país","Mujer",59
"HU",8,2,"Nacido en el país","Mujer",63
"HU",5,2,"Nacido en el país","Hombre",47
"HU",7,3,"Nacido en el país","Mujer",66
"HU",8,2,"Nacido en el país","Mujer",89
"HU",7,2,"Nacido en el país","Mujer",36
"HU",10,1,"Nacido en el país","Hombre",38
"HU",8,2,"Nacido en el país","Hombre",43
"HU",8,2,"Nacido en el país","Mujer",49
"HU",6,2,"Nacido en el país","Hombre",48
"HU",10,2,"Nacido en el país","Mujer",34
"HU",9,1,"Nacido en el país","Hombre",42
"HU",7,2,"Nacido en el país","Mujer",63
"HU",10,1,"Nacido en el país","Mujer",32
"HU",6,2,"Nacido en el país","Mujer",53
"HU",6,2,"Nacido en el país","Mujer",60
"HU",5,2,"Nacido en el país","Hombre",53
"HU",8,3,"Nacido en el país","Mujer",28
"HU",2,NA,"Nacido en el país","Mujer",85
"HU",8,1,"Nacido en el país","Mujer",41
"HU",7,3,"Nacido en el país","Mujer",78
"HU",7,4,"Nacido en el país","Mujer",68
"HU",7,3,"Nacido en el país","Mujer",68
"HU",2,3,"Nacido en el país","Hombre",59
"HU",6,2,"Nacido en el país","Hombre",81
"HU",8,1,"Nacido en el país","Mujer",65
"HU",4,3,"Nacido en el país","Mujer",77
"HU",6,3,"Nacido en el país","Hombre",38
"HU",7,2,"Nacido en el país","Mujer",47
"HU",6,2,"Nacido en el país","Mujer",34
"HU",9,2,"Nacido en el país","Mujer",62
"HU",7,2,"Nacido en el país","Mujer",77
"HU",8,1,"Nacido en el país","Mujer",83
"HU",9,2,"Nacido en el país","Mujer",46
"HU",2,3,"Nacido en el país","Mujer",43
"HU",8,1,"Nacido en el país","Hombre",41
"HU",5,3,"Nacido en el país","Hombre",27
"HU",7,1,"Nacido en el país","Hombre",42
"HU",8,3,"Nacido en el país","Mujer",47
"HU",0,1,"Nacido en el país","Mujer",24
"HU",5,3,"Nacido en el país","Mujer",48
"HU",7,3,"Nacido en el país","Mujer",66
"HU",9,2,"Nacido en el país","Mujer",16
"HU",7,2,"Nacido en el país","Mujer",68
"HU",10,1,"Nacido en el país","Mujer",43
"HU",7,1,"Nacido en el país","Hombre",23
"HU",6,2,"Nacido en el país","Hombre",49
"HU",7,2,"Nacido en el país","Hombre",80
"HU",6,2,"Nacido en el país","Mujer",44
"HU",7,5,"Nacido en el país","Hombre",63
"HU",9,1,"Nacido en el país","Mujer",57
"HU",7,2,"Nacido en el país","Hombre",27
"HU",6,3,"Nacido en el país","Mujer",83
"HU",8,4,"Nacido en el país","Mujer",73
"HU",8,2,"Nacido en el país","Mujer",34
"HU",8,2,"Nacido en el país","Mujer",47
"HU",5,3,"Nacido en el país","Mujer",68
"HU",1,5,"Nacido en el país","Mujer",87
"HU",5,4,"Nacido en el país","Mujer",76
"HU",7,2,"Nacido en el país","Hombre",59
"HU",8,2,"Nacido en el país","Hombre",49
"HU",8,2,"Nacido en el país","Mujer",18
"HU",6,2,"Nacido en el país","Hombre",32
"HU",7,3,"Nacido en el país","Mujer",78
"HU",8,2,"Nacido en el país","Mujer",66
"HU",8,4,"Nacido en el país","Mujer",75
"HU",8,2,"Nacido en el país","Mujer",42
"HU",8,1,"Nacido en el país","Hombre",15
"HU",3,2,"Nacido en el país","Mujer",80
"HU",7,1,"Nacido en el país","Mujer",27
"HU",8,2,"Nacido en el país","Mujer",53
"HU",7,2,"Nacido en el país","Mujer",42
"HU",5,3,"Nacido en el país","Hombre",63
"HU",8,2,"Nacido en el país","Mujer",39
"HU",8,3,"Nacido en el país","Mujer",48
"HU",5,5,"Nacido en el país","Mujer",60
"HU",7,2,"Nacido en el país","Mujer",58
"HU",10,2,"Nacido en el país","Hombre",60
"HU",NA,2,"Nacido en el país","Mujer",41
"HU",6,2,"Nacido en el país","Mujer",73
"HU",9,2,"Nacido en el país","Mujer",42
"HU",8,1,"Nacido en el país","Hombre",23
"HU",5,3,"Nacido en el país","Mujer",79
"HU",7,2,"Nacido en el país","Mujer",43
"HU",9,2,"Nacido en el país","Mujer",31
"HU",6,2,"Nacido en el país","Hombre",58
"HU",5,2,"Nacido en el país","Mujer",66
"HU",7,1,"Nacido en el país","Mujer",32
"HU",5,3,"Nacido en el país","Hombre",34
"HU",4,1,"Nacido en el país","Hombre",40
"HU",8,2,"Nacido en el país","Mujer",62
"HU",9,1,"Nacido en el país","Mujer",17
"HU",10,2,"Nacido en el país","Mujer",41
"HU",5,2,"Nacido en el país","Hombre",38
"HU",7,2,"Nacido en el país","Hombre",81
"HU",7,3,"Nacido en el país","Mujer",69
"HU",6,2,"Nacido en el país","Mujer",61
"HU",10,1,"Nacido en el país","Hombre",27
"HU",6,3,"Nacido en el país","Hombre",64
"HU",4,4,"Nacido en el país","Hombre",78
"HU",5,2,"Nacido en el país","Mujer",39
"HU",8,2,"Nacido en el país","Mujer",44
"HU",8,2,"Nacido en el país","Mujer",49
"HU",8,2,"Nacido en el país","Mujer",16
"HU",9,1,"Nacido en el país","Hombre",65
"HU",8,1,"Nacido en el país","Mujer",44
"HU",4,3,"Nacido en el país","Mujer",62
"HU",10,1,"Nacido en el país","Hombre",18
"HU",10,1,"Nacido en el país","Hombre",23
"HU",8,1,"Nacido en el país","Mujer",31
"HU",9,1,"Nacido en el país","Mujer",76
"HU",7,1,"Nacido en el país","Hombre",30
"HU",10,1,"No nacido en el país","Hombre",57
"HU",8,2,"Nacido en el país","Hombre",42
"HU",7,2,"Nacido en el país","Hombre",48
"HU",7,2,"Nacido en el país","Mujer",38
"HU",8,2,"Nacido en el país","Mujer",49
"HU",5,2,"Nacido en el país","Mujer",34
"HU",8,4,"No nacido en el país","Mujer",51
"HU",8,1,"Nacido en el país","Hombre",20
"HU",5,1,"Nacido en el país","Mujer",33
"HU",10,4,"Nacido en el país","Mujer",62
"HU",10,1,"Nacido en el país","Hombre",46
"HU",7,1,"Nacido en el país","Mujer",53
"HU",7,2,"Nacido en el país","Hombre",37
"HU",8,3,"Nacido en el país","Hombre",82
"HU",8,2,"Nacido en el país","Hombre",54
"HU",9,1,"Nacido en el país","Hombre",47
"HU",10,2,"Nacido en el país","Mujer",66
"HU",10,3,"Nacido en el país","Mujer",73
"HU",10,3,"Nacido en el país","Mujer",56
"HU",5,4,"Nacido en el país","Mujer",66
"HU",8,3,"Nacido en el país","Mujer",81
"HU",10,3,"No nacido en el país","Mujer",54
"HU",5,1,"Nacido en el país","Hombre",35
"HU",9,1,"Nacido en el país","Mujer",16
"HU",6,2,"Nacido en el país","Mujer",36
"HU",4,2,"Nacido en el país","Hombre",49
"HU",10,1,"Nacido en el país","Hombre",52
"HU",7,2,"Nacido en el país","Mujer",35
"HU",9,3,"Nacido en el país","Mujer",41
"HU",6,2,"Nacido en el país","Mujer",35
"HU",5,1,"Nacido en el país","Mujer",29
"HU",8,2,"Nacido en el país","Mujer",58
"HU",9,1,"Nacido en el país","Mujer",24
"HU",4,2,"Nacido en el país","Mujer",19
"HU",7,1,"Nacido en el país","Mujer",33
"HU",7,2,"Nacido en el país","Hombre",41
"HU",6,2,"Nacido en el país","Hombre",66
"HU",9,2,"Nacido en el país","Hombre",48
"HU",8,1,"Nacido en el país","Mujer",19
"HU",4,3,"Nacido en el país","Hombre",64
"HU",8,2,"Nacido en el país","Mujer",35
"HU",1,5,"Nacido en el país","Hombre",47
"HU",9,3,"Nacido en el país","Mujer",77
"HU",5,2,"Nacido en el país","Mujer",50
"HU",8,2,"Nacido en el país","Mujer",60
"HU",8,1,"No nacido en el país","Mujer",35
"HU",7,2,"Nacido en el país","Hombre",33
"HU",5,3,"Nacido en el país","Hombre",65
"HU",4,2,"Nacido en el país","Mujer",58
"HU",8,1,"Nacido en el país","Mujer",49
"HU",8,3,"Nacido en el país","Hombre",60
"HU",7,2,"Nacido en el país","Hombre",22
"HU",7,3,"Nacido en el país","Hombre",65
"HU",7,2,"Nacido en el país","Hombre",NA
"HU",5,1,"Nacido en el país","Mujer",54
"HU",8,2,"Nacido en el país","Mujer",20
"HU",8,1,"Nacido en el país","Mujer",28
"HU",9,1,"Nacido en el país","Mujer",33
"HU",8,1,"Nacido en el país","Mujer",39
"HU",10,2,"Nacido en el país","Mujer",42
"HU",10,1,"Nacido en el país","Hombre",55
"HU",6,3,"Nacido en el país","Mujer",86
"HU",2,3,"Nacido en el país","Hombre",58
"HU",6,3,"No nacido en el país","Hombre",54
"HU",9,1,"Nacido en el país","Mujer",50
"HU",10,2,"Nacido en el país","Hombre",59
"HU",4,2,"Nacido en el país","Mujer",33
"HU",8,2,"Nacido en el país","Mujer",31
"HU",7,2,"Nacido en el país","Mujer",41
"HU",6,3,"Nacido en el país","Mujer",54
"HU",8,1,"Nacido en el país","Mujer",52
"HU",8,3,"Nacido en el país","Hombre",77
"HU",10,2,"Nacido en el país","Mujer",29
"HU",6,2,"Nacido en el país","Hombre",72
"HU",5,3,"Nacido en el país","Mujer",38
"HU",10,2,"Nacido en el país","Mujer",56
"HU",7,3,"Nacido en el país","Mujer",63
"HU",7,2,"No nacido en el país","Mujer",59
"HU",6,3,"Nacido en el país","Hombre",48
"HU",3,2,"Nacido en el país","Hombre",32
"HU",4,3,"Nacido en el país","Hombre",43
"HU",8,2,"Nacido en el país","Hombre",47
"HU",7,3,"Nacido en el país","Mujer",81
"HU",5,3,"Nacido en el país","Hombre",55
"HU",7,3,"Nacido en el país","Hombre",33
"HU",8,2,"Nacido en el país","Hombre",44
"HU",8,1,"Nacido en el país","Hombre",30
"HU",8,1,"Nacido en el país","Mujer",26
"HU",8,2,"Nacido en el país","Hombre",48
"HU",9,1,"Nacido en el país","Mujer",28
"HU",8,2,"Nacido en el país","Mujer",47
"HU",9,2,"Nacido en el país","Mujer",24
"HU",7,2,"Nacido en el país","Hombre",58
"HU",9,2,"Nacido en el país","Hombre",40
"HU",8,2,"Nacido en el país","Mujer",24
